72208013880,2000-03-19T10:00:00,SY-MT,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,46,56,0,,0.01,8,70,30.26,CLR:00,30.21,9.94,51,70,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN076AAXX  19154 72208 35966 00711 10133 20078 30231 40247 58004 91456 555 91915;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-25T09:56:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.18,50,66,,,-0.01,0,56,30.18,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET075KCHS 251456Z VRB04KT 10SM CLR 19/10 A3018 RMK AO2 SLP220 T01940100 50003 $;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-25T10:00:00,SY-MT,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.18,50,67,0,,-0.01,0,55,30.18,CLR:00,30.13,9.94,58,VRB,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN076AAXX  25154 72208 35966 09904 10194 20100 30204 40220 50003 91456 555 92515;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-26T09:56:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,55,73,,,0,0,53,29.93,,,10,,310,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET075KCHS 261456Z 31009KT 10SM CLR 23/13 A2993 RMK AO2 SLP134 T02280133 50001 $;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-26T10:00:00,SY-MT,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,56,73,0,,0,0,55,29.93,CLR:00,29.88,9.94,63,310,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN076AAXX  26154 72208 35966 03109 10228 20133 30119 40134 50001 91456 555 92615;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-27T09:56:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.67,63,66,,,0.03,8,88,29.67,,,10,,180,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET089KCHS 271456Z 18008KT 10SM SCT015 BKN100 19/17 A2967 RMK AO2 SLP046 60008 T01940167 58009;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-30T09:56:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,61,63,0.01,||RA,0.01,8,94,29.89,,,5,,170,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET124KCHS 301456Z 17008KT 5SM -RA BR SCT030 SCT065 BKN100 17/16 A2989 RMK AO2 RAE09B25 PRESFR SLP121 P0001 60011 T01720156 58002;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-04-03T09:56:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,64,75,,,0.02,6,69,30.09,,,10,,190,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET073KCHS 031456Z 19013KT 10SM CLR 24/18 A3009 RMK AO2 SLP189 T02390178 56006;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-04-03T10:00:00,SY-MT,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,64,75,0,,0.02,6,69,30.09,CLR:00,30.04,9.94,68,190,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN076AAXX  03154 72208 35966 01913 10239 20178 30173 40189 56006 91456 555 90315;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-04-06T10:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,39,66,0,,0,0,37,30.12,,,9.94,,240,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET073KCHS 061456Z 24012KT 10SM CLR 19/04 A3012 RMK AO2 SLP200 T01890039 50000;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
